title,author_id,author_names,paper_year,citation_nums
[HTML][HTML] Conditional motion in-betweening,/citations?user=axGdOGIAAAAJ,J Kim,2022,47
[HTML][HTML] Conditional motion in-betweening,/citations?user=r10X5E4AAAAJ,T Byun,2022,47
[HTML][HTML] Conditional motion in-betweening,/citations?user=mUWAgvgAAAAJ,J Won,2022,47
[HTML][HTML] Conditional motion in-betweening,/citations?user=T3-0OQ8AAAAJ,S Choi,2022,47
Pepsi++: Fast and lightweight network for image inpainting,/citations?user=TNWHgVEAAAAJ,YG Shin,2020,148
Pepsi++: Fast and lightweight network for image inpainting,/citations?user=pEx-E2wAAAAJ,MC Sagong,2020,148
Pepsi++: Fast and lightweight network for image inpainting,/citations?user=uOO6hL0AAAAJ,YJ Yeo,2020,148
Advdrop: Adversarial attack to dnns by dropping information,/citations?user=7-OKixwAAAAJ,R Duan,2021,152
Advdrop: Adversarial attack to dnns by dropping information,/citations?user=Kf-IpFsAAAAJ,Y Chen,2021,152
Advdrop: Adversarial attack to dnns by dropping information,/citations?user=AzlUrvUAAAAJ,D Niu,2021,152
Advdrop: Adversarial attack to dnns by dropping information,/citations?user=YTDQzfsAAAAJ,Y Yang,2021,152
Sos: Score-based oversampling for tabular data,/citations?user=3qbSHGwAAAAJ,J Kim,2022,50
Sos: Score-based oversampling for tabular data,/citations?user=T1UHgUEAAAAJ,C Lee,2022,50
Sos: Score-based oversampling for tabular data,/citations?user=svpxCY4AAAAJ,Y Shin,2022,50
Sos: Score-based oversampling for tabular data,/citations?user=oOV1yVkAAAAJ,S Park,2022,50
Sos: Score-based oversampling for tabular data,/citations?user=VSuM3gYAAAAJ,N Park,2022,50
Generative convolution layer for image generation,/citations?user=yg_1-KgAAAAJ,S Park,2022,19
Generative convolution layer for image generation,/citations?user=TNWHgVEAAAAJ,YG Shin,2022,19
Quantum anonymous notification for network-based applications,/citations?user=bAsoCj4AAAAJ,A Khan,2021,23
Quantum anonymous notification for network-based applications,/citations?user=EptCk9MAAAAJ,J ur Rehman,2021,23
Quantum anonymous notification for network-based applications,/citations?user=odDooyQAAAAJ,H Shin,2021,23
Unsupervised intra-domain adaptation for semantic segmentation through self-supervision,/citations?user=VGE3DlYAAAAJ,F Pan,2020,514
Unsupervised intra-domain adaptation for semantic segmentation through self-supervision,/citations?user=XpHl_HEAAAAJ,I Shin,2020,514
Unsupervised intra-domain adaptation for semantic segmentation through self-supervision,/citations?user=Hfx_pykAAAAJ,F Rameau,2020,514
Unsupervised intra-domain adaptation for semantic segmentation through self-supervision,/citations?user=MP9FW-YAAAAJ,S Lee,2020,514
Application of generative adversarial networks (GAN) for ophthalmology image domains: a survey,/citations?user=1EiCH3cAAAAJ,IH Ryu,2022,224
Application of generative adversarial networks (GAN) for ophthalmology image domains: a survey,/citations?user=Nc_1fVgAAAAJ,TK Yoo,2022,224
Asam: Boosting segment anything model with adversarial tuning,/citations?user=NVzQ87sAAAAJ,B Li,2024,30
Asam: Boosting segment anything model with adversarial tuning,/citations?user=bJmhMKEAAAAJ,H Xiao,2024,30
Asam: Boosting segment anything model with adversarial tuning,/citations?user=BSTLuZcAAAAJ,L Tang,2024,30
[HTML][HTML] Assisting Barrett's esophagus identification using endoscopic data augmentation based on Generative Adversarial Networks,/citations?user=3gMlEPYAAAAJ,LA de Souza Jr,2020,54
[HTML][HTML] Assisting Barrett's esophagus identification using endoscopic data augmentation based on Generative Adversarial Networks,/citations?user=VVCXeH0AAAAJ,LA Passos,2020,54
[HTML][HTML] Assisting Barrett's esophagus identification using endoscopic data augmentation based on Generative Adversarial Networks,/citations?user=uPmCXRoAAAAJ,R Mendel,2020,54
[HTML][HTML] Assisting Barrett's esophagus identification using endoscopic data augmentation based on Generative Adversarial Networks,/citations?user=dBjC4mIAAAAJ,A Ebigbo,2020,54
[PDF][PDF] EqualNet: A Secure and Practical Defense for Long-term Network Topology Obfuscation.,/citations?user=xou0CrcAAAAJ,J Kim,2022,24
[PDF][PDF] EqualNet: A Secure and Practical Defense for Long-term Network Topology Obfuscation.,/citations?user=UzyOlhgAAAAJ,E Marin,2022,24
[PDF][PDF] EqualNet: A Secure and Practical Defense for Long-term Network Topology Obfuscation.,/citations?user=0BcsOY8AAAAJ,M Conti,2022,24
[PDF][PDF] EqualNet: A Secure and Practical Defense for Long-term Network Topology Obfuscation.,/citations?user=DbAmqd8AAAAJ,S Shin,2022,24
Robust multi-agent reinforcement learning via adversarial regularization: Theoretical foundation and stable algorithms,/citations?user=PnVYoI4AAAAJ,A Bukharin,2023,40
Robust multi-agent reinforcement learning via adversarial regularization: Theoretical foundation and stable algorithms,/citations?user=wLfoeakAAAAJ,Y Li,2023,40
Robust multi-agent reinforcement learning via adversarial regularization: Theoretical foundation and stable algorithms,/citations?user=zQ3Jh6UAAAAJ,Y Yu,2023,40
Robust multi-agent reinforcement learning via adversarial regularization: Theoretical foundation and stable algorithms,/citations?user=7YM-faYAAAAJ,Q Zhang,2023,40
Modality-agnostic variational compression of implicit neural representations,/citations?user=Efs3XxQAAAAJ,JR Schwarz,2023,31
Modality-agnostic variational compression of implicit neural representations,/citations?user=eW8-OT4AAAAJ,J Tack,2023,31
Modality-agnostic variational compression of implicit neural representations,/citations?user=y-nUzMwAAAAJ,YW Teh,2023,31
Modality-agnostic variational compression of implicit neural representations,/citations?user=t91zoQMAAAAJ,J Lee,2023,31
Modality-agnostic variational compression of implicit neural representations,/citations?user=m3eDp7kAAAAJ,J Shin,2023,31
"Self-supervised adversarial robustness for the low-label, high-data regime",/citations?user=7wclGnQAAAAJ,S Gowal,2021,51
"Self-supervised adversarial robustness for the low-label, high-data regime",/citations?user=4oJB32YAAAAJ,PS Huang,2021,51
"Self-supervised adversarial robustness for the low-label, high-data regime",/citations?user=TqUN-LwAAAAJ,A van den Oord,2021,51
Learning from failure: De-biasing classifier from biased classifier,/citations?user=n1K703oAAAAJ,H Cha,2020,595
Learning from failure: De-biasing classifier from biased classifier,/citations?user=2ibiON0AAAAJ,S Ahn,2020,595
Learning from failure: De-biasing classifier from biased classifier,/citations?user=t91zoQMAAAAJ,J Lee,2020,595
Learning from failure: De-biasing classifier from biased classifier,/citations?user=m3eDp7kAAAAJ,J Shin,2020,595
Natural adversarial examples,/citations?user=czyretsAAAAJ,D Hendrycks,2021,2150
Natural adversarial examples,/citations?user=MzKvJhAAAAAJ,S Basart,2021,2150
Generative Adversarial Networks: A systematic review and applications,/citations?user=HO6cbW8AAAAJ,DC Asimopoulos,2022,20
Generative Adversarial Networks: A systematic review and applications,/citations?user=DtXzd8kAAAAJ,L Lazaridis,2022,20
Improving robust fariness via balance adversarial training,/citations?user=OZ1J-jQAAAAJ,C Yao,2023,35
Improving robust fariness via balance adversarial training,/citations?user=MLE3GekAAAAJ,S Liang,2023,35
Improving robust fariness via balance adversarial training,/citations?user=20Its9kAAAAJ,Y Wu,2023,35
Improving robust fariness via balance adversarial training,/citations?user=Dqjnn0gAAAAJ,D Liang,2023,35
Two-phase pseudo label densification for self-training based domain adaptation,/citations?user=XpHl_HEAAAAJ,I Shin,2020,138
Two-phase pseudo label densification for self-training based domain adaptation,/citations?user=iwBPvPIAAAAJ,S Woo,2020,138
Two-phase pseudo label densification for self-training based domain adaptation,/citations?user=VGE3DlYAAAAJ,F Pan,2020,138
Two-phase pseudo label densification for self-training based domain adaptation,/citations?user=XA8EOlEAAAAJ,IS Kweon,2020,138
Quantum anonymous collision detection for quantum networks,/citations?user=CyVQHYEAAAAJ,U Khalid,2021,23
Quantum anonymous collision detection for quantum networks,/citations?user=EptCk9MAAAAJ,J Ur Rehman,2021,23
Quantum anonymous collision detection for quantum networks,/citations?user=odDooyQAAAAJ,H Shin,2021,23
One-vs-the-rest loss to focus on important samples in adversarial training,/citations?user=qa2i5_IAAAAJ,S Kanai,2023,17
One-vs-the-rest loss to focus on important samples in adversarial training,/citations?user=_xJYVD0AAAAJ,S Yamaguchi,2023,17
One-vs-the-rest loss to focus on important samples in adversarial training,/citations?user=XtbHpWkAAAAJ,M Yamada,2023,17
Ahp: Learning to negative sample for hyperedge prediction,/citations?user=u0BncJAAAAAJ,H Hwang,2022,47
Ahp: Learning to negative sample for hyperedge prediction,/citations?user=lWk2LtQAAAAJ,C Park,2022,47
Ahp: Learning to negative sample for hyperedge prediction,/citations?user=Yp3Cz5AAAAAJ,K Shin,2022,47
ART: automated reclassification for threat actors based on ATT&CK matrix similarity,/citations?user=FUfp9dUAAAAJ,Y Shin,2021,28
ART: automated reclassification for threat actors based on ATT&CK matrix similarity,/citations?user=b6WI4V4AAAAJ,K Kim,2021,28
ART: automated reclassification for threat actors based on ATT&CK matrix similarity,/citations?user=jedqVOcAAAAJ,K Lee,2021,28
Saliencymix: A saliency guided data augmentation strategy for better regularization,/citations?user=Ckkj9gQAAAAJ,AFM Uddin,2020,284
Deep learning in medical imaging,/citations?user=jfQU1BoAAAAJ,Y Cho,2020,29
Deep learning in medical imaging,/citations?user=prJCNYoAAAAJ,K Shin,2020,29
Deep learning in medical imaging,/citations?user=aXZ9ZckAAAAJ,H Bae,2020,29
Adversarial robustness of deep neural networks: A survey from a formal verification perspective,/citations?user=Lcjd0zwAAAAJ,MH Meng,2022,110
Adversarial robustness of deep neural networks: A survey from a formal verification perspective,/citations?user=4TjSSaUAAAAJ,G Bai,2022,110
Adversarial robustness of deep neural networks: A survey from a formal verification perspective,/citations?user=SaVGKdMAAAAJ,SG Teo,2022,110
Adversarial robustness of deep neural networks: A survey from a formal verification perspective,/citations?user=rSL_uscAAAAJ,Y Xiao,2022,110
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=Juoqtj8AAAAJ,C Xiao,2022,48
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=HvN6e_oAAAAJ,Z Chen,2022,48
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=T8i4IpgAAAAJ,K Jin,2022,48
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=sIGapHMAAAAJ,J Wang,2022,48
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=zW7BH7oAAAAJ,W Nie,2022,48
Densepure: Understanding diffusion models towards adversarial robustness,/citations?user=QnXsco8AAAAJ,M Liu,2022,48
Data augmentation alone can improve adversarial training,/citations?user=dxP6Y_oAAAAJ,L Li,2023,76
Data augmentation alone can improve adversarial training,/citations?user=A2tJIE4AAAAJ,M Spratling,2023,76
Ehrsql: A practical text-to-sql benchmark for electronic health records,/citations?user=dLTdxMsAAAAJ,H Hwang,2022,68
Ehrsql: A practical text-to-sql benchmark for electronic health records,/citations?user=hJKVzt4AAAAJ,S Bae,2022,68
Ehrsql: A practical text-to-sql benchmark for electronic health records,/citations?user=hff-KJUAAAAJ,Y Kwon,2022,68
Ehrsql: A practical text-to-sql benchmark for electronic health records,/citations?user=3Pval3MAAAAJ,W Shin,2022,68
Constrained contrastive distribution learning for unsupervised anomaly detection and localisation in medical images,/citations?user=knptLuEAAAAJ,Y Tian,2021,98
Constrained contrastive distribution learning for unsupervised anomaly detection and localisation in medical images,/citations?user=1ZO7pHkAAAAJ,G Pang,2021,98
Constrained contrastive distribution learning for unsupervised anomaly detection and localisation in medical images,/citations?user=oY_qRxMAAAAJ,F Liu,2021,98
Constrained contrastive distribution learning for unsupervised anomaly detection and localisation in medical images,/citations?user=PiWKAx0AAAAJ,Y Chen,2021,98
Enhancing adversarial robustness of llms with analytic hierarchy process,/citations?user=WYbijGsAAAAJ,J Zhao,2024,3
Enhancing adversarial robustness of llms with analytic hierarchy process,/citations?user=glV21ZsAAAAJ,M Wang,2024,3
Enhancing adversarial robustness of llms with analytic hierarchy process,/citations?user=oJcp__wAAAAJ,N Xu,2024,3
Enhancing adversarial robustness of llms with analytic hierarchy process,/citations?user=h6m4X_AAAAAJ,W Mao,2024,3
Ml-loo: Detecting adversarial examples with feature attribution,/citations?user=3bwC_f4AAAAJ,J Chen,2020,148
Ml-loo: Detecting adversarial examples with feature attribution,/citations?user=Wy89g4IAAAAJ,CJ Hsieh,2020,148
Ml-loo: Detecting adversarial examples with feature attribution,/citations?user=bHkDO7AAAAAJ,JL Wang,2020,148
Adversarial reciprocal points learning for open set recognition,/citations?user=ZauoVgYAAAAJ,G Chen,2021,462
Adversarial reciprocal points learning for open set recognition,/citations?user=CFMuFGoAAAAJ,P Peng,2021,462
Adversarial reciprocal points learning for open set recognition,/citations?user=UYNSlqQAAAAJ,X Wang,2021,462
Adversarial reciprocal points learning for open set recognition,/citations?user=fn6hJx0AAAAJ,Y Tian,2021,462
"A survey on generative adversarial networks: Variants, applications, and training",/citations?user=AYd0NMEAAAAJ,A Jabbar,2021,498
"A survey on generative adversarial networks: Variants, applications, and training",/citations?user=TYNPJQMAAAAJ,X Li,2021,498
[PDF][PDF] CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,/citations?user=BYJEZ4kAAAAJ,A Ahmad,2021,48
[PDF][PDF] CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,/citations?user=b8_rmPgAAAAJ,J Kim,2021,48
[PDF][PDF] CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,/citations?user=FE04Zl8AAAAJ,I Shin,2021,48
[PDF][PDF] CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,/citations?user=PEUwULwAAAAJ,P Fonseca,2021,48
[PDF][PDF] CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,/citations?user=AoDgrKIAAAAJ,B Lee,2021,48
Adversarial neural pruning with latent vulnerability suppression,/citations?user=DNk4dZkAAAAJ,D Madaan,2020,75
Adversarial neural pruning with latent vulnerability suppression,/citations?user=m3eDp7kAAAAJ,J Shin,2020,75
Adversarial neural pruning with latent vulnerability suppression,/citations?user=RP4Qx3QAAAAJ,SJ Hwang,2020,75
Adversarial self-supervised contrastive learning,/citations?user=ZwObZNwAAAAJ,M Kim,2020,341
Adversarial self-supervised contrastive learning,/citations?user=eW8-OT4AAAAJ,J Tack,2020,341
Adversarial self-supervised contrastive learning,/citations?user=RP4Qx3QAAAAJ,SJ Hwang,2020,341
3D-convolutional neural network with generative adversarial network and autoencoder for robust anomaly detection in video surveillance,/citations?user=tkeAjg4AAAAJ,SJ Bu,2020,58
3D-convolutional neural network with generative adversarial network and autoencoder for robust anomaly detection in video surveillance,/citations?user=px5LGgMAAAAJ,SB Cho,2020,58
PConv: simple yet effective convolutional layer for generative adversarial network,/citations?user=yg_1-KgAAAAJ,S Park,2022,31
PConv: simple yet effective convolutional layer for generative adversarial network,/citations?user=uOO6hL0AAAAJ,YJ Yeo,2022,31
PConv: simple yet effective convolutional layer for generative adversarial network,/citations?user=TNWHgVEAAAAJ,YG Shin,2022,31
Unknown-aware domain adversarial learning for open-set domain adaptation,/citations?user=oYbKry4AAAAJ,JH Jang,2022,56
Unknown-aware domain adversarial learning for open-set domain adaptation,/citations?user=mJoqpmEAAAAJ,B Na,2022,56
Unknown-aware domain adversarial learning for open-set domain adaptation,/citations?user=cGtH48wAAAAJ,DH Shin,2022,56
Unknown-aware domain adversarial learning for open-set domain adaptation,/citations?user=ZLy4J7IAAAAJ,M Ji,2022,56
[HTML][HTML] Photo-realistic image dehazing and verifying networks via complementary adversarial learning,/citations?user=PQtd7-UAAAAJ,J Paik,2021,5
Point cloud generation using deep adversarial local features for augmented and mixed reality contents,/citations?user=3pVnSVwAAAAJ,M Shin,2022,46
Point cloud generation using deep adversarial local features for augmented and mixed reality contents,/citations?user=PQtd7-UAAAAJ,J Paik,2022,46
Mutual information maximizing quantum generative adversarial networks,/citations?user=ok3lJjEAAAAJ,M Lee,2025,1
Mutual information maximizing quantum generative adversarial networks,/citations?user=9mRACrMAAAAJ,M Shin,2025,1
Mutual information maximizing quantum generative adversarial networks,/citations?user=mal5ZI8AAAAJ,J Lee,2025,1
Mutual information maximizing quantum generative adversarial networks,/citations?user=wiWryawAAAAJ,K Jeong,2025,1
Multi-site infant brain segmentation algorithms: the iSeg-2019 challenge,/citations?user=YZO4NQsAAAAJ,T Le Phan,2021,115
Multi-site infant brain segmentation algorithms: the iSeg-2019 challenge,/citations?user=lxtFyQ0AAAAJ,J Shin,2021,115
Target exaggeration for deep learning-based speech enhancement,/citations?user=3RkvBgcAAAAJ,H Kim,2021,20
Target exaggeration for deep learning-based speech enhancement,/citations?user=-UyXLxcAAAAJ,JW Shin,2021,20
Adversarial Face Example Generation in AMBTC Compressed Domain,/citations?user=VJCgNcwAAAAJ,L Leng,2023,1
Adversarial Face Example Generation in AMBTC Compressed Domain,/citations?user=1XTseJEAAAAJ,H Wang,2023,1
Adversarial Face Example Generation in AMBTC Compressed Domain,/citations?user=N-szqToAAAAJ,Z Jin,2023,1
Frequency domain-based dataset distillation,/citations?user=cGtH48wAAAAJ,D Shin,2023,33
Frequency domain-based dataset distillation,/citations?user=jaKprCgAAAAJ,S Shin,2023,33
Frequency domain-based dataset distillation,/citations?user=23AxIc0AAAAJ,IC Moon,2023,33
[HTML][HTML] Wav2NeRF: Audio-driven realistic talking head generation via wavelet-based NeRF,/citations?user=xGGdLHEAAAAJ,JH Lee,2024,10
[HTML][HTML] Wav2NeRF: Audio-driven realistic talking head generation via wavelet-based NeRF,/citations?user=lT4ept8AAAAJ,Y Kim,2024,10
[HTML][HTML] Wav2NeRF: Audio-driven realistic talking head generation via wavelet-based NeRF,/citations?user=Sz6rfOMAAAAJ,GM Park,2024,10
Multi-agent LLM debate unveils the premise left unsaid,/citations?user=_T042poAAAAJ,HB Ku,2025,4
Multi-agent LLM debate unveils the premise left unsaid,/citations?user=Rf-DowsAAAAJ,I Jeon,2025,4
Melanoma detection using adversarial training and deep transfer learning,/citations?user=A_0zJN0AAAAJ,H Zunair,2020,140
Melanoma detection using adversarial training and deep transfer learning,/citations?user=S5AEDYUAAAAJ,AB Hamza,2020,140
Opencos: Contrastive semi-supervised learning for handling open-set unlabeled data,/citations?user=F9DGEgEAAAAJ,J Park,2022,38
Opencos: Contrastive semi-supervised learning for handling open-set unlabeled data,/citations?user=fQcZ_hQAAAAJ,S Yun,2022,38
Opencos: Contrastive semi-supervised learning for handling open-set unlabeled data,/citations?user=mZB2qfcAAAAJ,J Jeong,2022,38
Opencos: Contrastive semi-supervised learning for handling open-set unlabeled data,/citations?user=m3eDp7kAAAAJ,J Shin,2022,38
Improved learning-augmented algorithms for the multi-option ski rental problem via best-possible competitive analysis,/citations?user=xo-YdNAAAAAJ,Y Shin,2023,22
Improved learning-augmented algorithms for the multi-option ski rental problem via best-possible competitive analysis,/citations?user=NNpwSGsAAAAJ,C Lee,2023,22
A multi-label classification with an adversarial-based denoising autoencoder for medical image annotation,/citations?user=0uhqRv0AAAAJ,J Xu,2023,29
A multi-label classification with an adversarial-based denoising autoencoder for medical image annotation,/citations?user=jdFquF4AAAAJ,S Samtani,2023,29
A multi-label classification with an adversarial-based denoising autoencoder for medical image annotation,/citations?user=rt4Jpi4AAAAJ,Y Jiang,2023,29
BPGAN: Brain PET synthesis from MRI using generative adversarial network for multi-modal Alzheimer's disease diagnosis,/citations?user=go3zwMMAAAAJ,X He,2022,114
BPGAN: Brain PET synthesis from MRI using generative adversarial network for multi-modal Alzheimer's disease diagnosis,/citations?user=0KRDflwAAAAJ,L Qing,2022,114
Asymmetric bias in text-to-image generation with adversarial attacks,/citations?user=tfxCpGMAAAAJ,H Shahgir,2024,4
Asymmetric bias in text-to-image generation with adversarial attacks,/citations?user=IMxyo-YAAAAJ,X Kong,2024,4
Asymmetric bias in text-to-image generation with adversarial attacks,/citations?user=goLucoIAAAAJ,G Ver Steeg,2024,4
Seven security challenges that must be solved in cross-domain multi-agent llm systems,/citations?user=NLj5BqEAAAAJ,S Zheng,2025,5
Seven security challenges that must be solved in cross-domain multi-agent llm systems,/citations?user=15bmyOkAAAAJ,C Xiao,2025,5
Seven security challenges that must be solved in cross-domain multi-agent llm systems,/citations?user=Hhkb1REAAAAJ,TW Kim,2025,5
Seven security challenges that must be solved in cross-domain multi-agent llm systems,/citations?user=oJ6G8gUAAAAJ,M Onizuka,2025,5
Seven security challenges that must be solved in cross-domain multi-agent llm systems,/citations?user=PwOjMLEAAAAJ,WY Shin,2025,5
What makes better augmentation strategies? augment difficult but not too different,/citations?user=6OYOsGsAAAAJ,J Kim,2021,16
What makes better augmentation strategies? augment difficult but not too different,/citations?user=fMKZOjwAAAAJ,D Kang,2021,16
What makes better augmentation strategies? augment difficult but not too different,/citations?user=2ibiON0AAAAJ,S Ahn,2021,16
What makes better augmentation strategies? augment difficult but not too different,/citations?user=m3eDp7kAAAAJ,J Shin,2021,16
Improving adversarial robustness via information bottleneck distillation,/citations?user=BC7N2dYAAAAJ,H Liu,2023,24
Improving adversarial robustness via information bottleneck distillation,/citations?user=7aEF5cQAAAAJ,S Satoh,2023,24
Removing structured noise using diffusion models,/citations?user=sRMbD9MAAAAJ,T Stevens,2025,5
Removing structured noise using diffusion models,/citations?user=S0kwrtQAAAAJ,H Van Gorp,2025,5
Removing structured noise using diffusion models,/citations?user=kX0KaeUAAAAJ,FC Meral,2025,5
Removing structured noise using diffusion models,/citations?user=R2cdBMsAAAAJ,J Shin,2025,5
Unsupervised domain adaptation for small bowel segmentation using disentangled representation,/citations?user=f5kmDeMAAAAJ,SY Shin,2021,27
Unsupervised domain adaptation for small bowel segmentation using disentangled representation,/citations?user=j4cvq80AAAAJ,RM Summers,2021,27
Adversarial training is a form of data-dependent operator norm regularization,/citations?user=lYEsvHIAAAAJ,K Roth,2020,66
Adversarial training is a form of data-dependent operator norm regularization,/citations?user=T3Ji6P4AAAAJ,Y Kilcher,2020,66
Adversarial training is a form of data-dependent operator norm regularization,/citations?user=T3hAyLkAAAAJ,T Hofmann,2020,66
Detecting adversarial samples using influence functions and nearest neighbors,/citations?user=Di8__p8AAAAJ,G Cohen,2020,201
Detecting adversarial samples using influence functions and nearest neighbors,/citations?user=ISRNX3gAAAAJ,G Sapiro,2020,201
Detecting adversarial samples using influence functions and nearest neighbors,/citations?user=9aQUYVQAAAAJ,R Giryes,2020,201
Diffusion adversarial post-training for one-step video generation,/citations?user=EDWUw7gAAAAJ,S Lin,2025,41
Diffusion adversarial post-training for one-step video generation,/citations?user=JP14UGgAAAAJ,X Xia,2025,41
Diffusion adversarial post-training for one-step video generation,/citations?user=Rfj4jWoAAAAJ,C Yang,2025,41
Diffusion adversarial post-training for one-step video generation,/citations?user=CVkM9TQAAAAJ,X Xiao,2025,41
Diffusion adversarial post-training for one-step video generation,/citations?user=jIKjjSYAAAAJ,L Jiang,2025,41
A review of generative adversarial networks (GANs) and its applications in a wide variety of disciplines: from medical to remote sensing,/citations?user=mpu8FLEAAAAJ,A Dash,2023,221
A review of generative adversarial networks (GANs) and its applications in a wide variety of disciplines: from medical to remote sensing,/citations?user=wNE7nM8AAAAJ,J Ye,2023,221
A review of generative adversarial networks (GANs) and its applications in a wide variety of disciplines: from medical to remote sensing,/citations?user=PJOGQc4AAAAJ,G Wang,2023,221
Robust adversarial watermark defending against GAN synthesization attack,/citations?user=OxgVYWcAAAAJ,T Qiao,2024,8
Robust adversarial watermark defending against GAN synthesization attack,/citations?user=Om9jSl8AAAAJ,W Wang,2024,8
[HTML][HTML] Brain tumor classification using a combination of variational autoencoders and generative adversarial networks,/citations?user=8nZ0jVkAAAAJ,B Ahmad,2022,144
[HTML][HTML] Brain tumor classification using a combination of variational autoencoders and generative adversarial networks,/citations?user=-xPNPtoAAAAJ,J Sun,2022,144
[HTML][HTML] Brain tumor classification using a combination of variational autoencoders and generative adversarial networks,/citations?user=KTXoxysAAAAJ,V Palade,2022,144
Mitigating feature gap for adversarial robustness by feature disentanglement,/citations?user=wxC_XDMAAAAJ,N Zhou,2025,5
Mitigating feature gap for adversarial robustness by feature disentanglement,/citations?user=7H-LIigAAAAJ,D Zhou,2025,5
Mitigating feature gap for adversarial robustness by feature disentanglement,/citations?user=c5TFU9sAAAAJ,D Liu,2025,5
Mitigating feature gap for adversarial robustness by feature disentanglement,/citations?user=SRBn7oUAAAAJ,N Wang,2025,5
Mitigating feature gap for adversarial robustness by feature disentanglement,/citations?user=VZVTOOIAAAAJ,X Gao,2025,5
Lattice-based secure biometric authentication for hamming distance,/citations?user=KlTc3U4AAAAJ,JH Cheon,2021,20
Lattice-based secure biometric authentication for hamming distance,/citations?user=vrGtRzcAAAAJ,D Kim,2021,20
Lattice-based secure biometric authentication for hamming distance,/citations?user=GcCNJCgAAAAJ,D Kim,2021,20
Lattice-based secure biometric authentication for hamming distance,/citations?user=CsZaTc8AAAAJ,J Lee,2021,20
Lattice-based secure biometric authentication for hamming distance,/citations?user=TaBznKcAAAAJ,J Shin,2021,20
[PDF][PDF] Fruit tree disease classification system using generative adversarial networks.,/citations?user=XmOr-CAAAAAJ,H Jung,2021,19
Adversarial machine learning in image classification: A survey toward the defender's perspective,/citations?user=8zzFnDMAAAAJ,RR Goldschmidt,2021,248
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=dVchB-gAAAAJ,Z Cheng,2022,145
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=cR8m4CcAAAAJ,J Liang,2022,145
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=-lAV7RYAAAAJ,H Choi,2022,145
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=ff7RmjEAAAAJ,G Tao,2022,145
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=Z47qOokAAAAJ,Z Cao,2022,145
Physical attack on monocular depth estimation with optimal adversarial patches,/citations?user=uICY0vEAAAAJ,D Liu,2022,145
Unsupervised MRI reconstruction via zero-shot learned adversarial transformers,/citations?user=JqK7g60AAAAJ,Y Korkmaz,2022,265
Unsupervised MRI reconstruction via zero-shot learned adversarial transformers,/citations?user=ex7cGIwAAAAJ,SUH Dar,2022,265
Unsupervised MRI reconstruction via zero-shot learned adversarial transformers,/citations?user=oAXHlRMAAAAJ,M Yurt,2022,265
Unsupervised MRI reconstruction via zero-shot learned adversarial transformers,/citations?user=VaoGQnMAAAAJ,M Özbey,2022,265
Real-time observations of TRIP-induced ultrahigh strain hardening in a dual-phase CrMnFeCoNi high-entropy alloy,/citations?user=NA8inPIAAAAJ&hl=ro&oi=sra,HS Oh,0,0
Real-time observations of TRIP-induced ultrahigh strain hardening in a dual-phase CrMnFeCoNi high-entropy alloy,/citations?user=bN7bFC8AAAAJ&hl=ro&oi=sra,B Gludovatz,0,0
Real-time observations of TRIP-induced ultrahigh strain hardening in a dual-phase CrMnFeCoNi high-entropy alloy,/citations?user=xQI6djcAAAAJ&hl=ro&oi=sra,ES Park,0,0
Capivasertib plus paclitaxel versus placebo plus paclitaxel as first-line therapy for metastatic triple-negative breast cancer: the PAKT trial,/citations?user=hG8v3WMAAAAJ&hl=ro&oi=sra,AM Brunt,0,0
Capivasertib plus paclitaxel versus placebo plus paclitaxel as first-line therapy for metastatic triple-negative breast cancer: the PAKT trial,/citations?user=kTKn9OsAAAAJ&hl=ro&oi=sra,G Nemsadze,0,0
Capivasertib plus paclitaxel versus placebo plus paclitaxel as first-line therapy for metastatic triple-negative breast cancer: the PAKT trial,/citations?user=iLMIXMgAAAAJ&hl=ro&oi=sra,RD Baird,0,0
"Epidemiology, risk factors, burden and cost of acute rheumatic fever and rheumatic heart disease",/citations?user=HkdDPHQAAAAJ&hl=ro&oi=sra,D Watkins,0,0
"Epidemiology, risk factors, burden and cost of acute rheumatic fever and rheumatic heart disease",/citations?user=QaQ_oPEAAAAJ&hl=ro&oi=sra,MG Baker,0,0
"Epidemiology, risk factors, burden and cost of acute rheumatic fever and rheumatic heart disease",/citations?user=YQWl__wAAAAJ&hl=ro&oi=sra,RK Kumar,0,0
