detail_path,university
/professor/10087/info/,"한국화학연구원
            화학소재솔루션센터"
/professor/10196/info/,"고려대학교
            의과학과"
/professor/10195/info/,"POSTECH
            컴퓨터공학과"
/professor/7079/info/,"광운대학교
            전자공학과"
/professor/5767/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10193/info/,"가톨릭대학교
            컴퓨터정보공학부"
/professor/3803/info/,"UNIST
            생명과학과"
/professor/9551/info/,"경희대학교
            기초한의과학과"
/professor/9996/info/,"한국생산기술연구원
            로봇연구부문"
/professor/10190/info/,"국민대학교
            경영정보학부"
/professor/10188/info/,"한국생산기술연구원
            로봇연구부문"
/professor/10075/info/,"한국화학연구원
            정밀바이오화학연구본부"
/professor/10181/info/,"한국세라믹기술원
            에너지저장소재센터"
/professor/10012/info/,"경희대학교(국제)
            산업경영공학과"
/professor/10180/info/,"국민대학교
            경영정보학부"
/professor/8179/info/,"부경대학교
            공업화학과"
/professor/5753/info/,"성균관대학교(자연과학)
            신소재공학부"
/professor/10176/info/,"한국기술교육대학교
            산업경영학부"
/professor/10163/info/,"서울과학기술대학교
            미래에너지융합학과"
/professor/3009/info/,"한양대학교
            건설환경공학과"
/professor/3880/info/,"KAIST
            전기및전자공학부"
/professor/10172/info/,"고려대학교
            생명과학부"
/professor/2262/info/,"연세대학교
            신소재공학과"
/professor/458/info/,"KAIST
            뇌인지과학과"
/professor/10159/info/,"경희대학교(국제)
            기계공학과"
/professor/10161/info/,"경북대학교
            기초교실"
/professor/10165/info/,"성균관대학교(자연과학)
            글로벌바이오메디컬공학과"
/professor/5716/info/,"성균관대학교(자연과학)
            화학공학부"
/professor/5531/info/,"성균관대학교(자연과학)
            에너지과학과"
/professor/10116/info/,"연세대학교
            신소재공학과"
/professor/787/info/,"POSTECH
            화학공학과"
/professor/8430/info/,"성균관대학교(자연과학)
            전자전기공학부"
/professor/8856/info/,"Syracuse University
            Department of Electrical Engineering & Computer Science"
/professor/9732/info/,"KAIST
            바이오및뇌공학과"
/professor/8851/info/,"The University of Texas at Dallas
            Department of Computer Science"
/professor/10160/info/,"부산대학교
            의생명융합공학부"
/professor/9915/info/,"경희대학교(국제)
            전자공학과"
/professor/2080/info/,"KAIST
            문술미래전략대학원"
/professor/10156/info/,"성균관대학교(자연과학)
            소프트웨어학과"
/professor/10155/info/,"가천대학교
            AI&소프트웨어학부"
/professor/9437/info/,"강원대학교
            전자공학과"
/professor/10091/info/,"경희대학교(국제)
            전자공학과"
/professor/10154/info/,"충남대학교
            환경공학과"
/professor/10153/info/,"한양대학교(에리카)
            전자공학부"
/professor/10152/info/,"아주대학교
            소프트웨어학과"
/professor/9161/info/,"University of Maryland
            Department of Animal and Avian Sciences"
/professor/9387/info/,"숭실대학교
            소프트웨어학부"
/professor/9925/info/,"성균관대학교(자연과학)
            화학공학부"
/professor/9315/info/,"연세대학교
            응용통계학과"
/professor/7193/info/,"한양대학교(에리카)
            재료화학공학과"
/professor/10145/info/,"한국화학연구원
            화학공정연구본부"
/professor/10040/info/,"인하대학교
            기계공학과"
/professor/10143/info/,"고려대학교
            임상교실"
/professor/7093/info/,"부산대학교
            고분자공학과"
/professor/10142/info/,"한국기계연구원
            고효율에너지기계연구부"
/professor/10141/info/,"KAIST
            바이오및뇌공학과"
/professor/10139/info/,"경희대학교(국제)
            한방생명공학과"
/professor/10138/info/,"한국재료연구원
            극한소재연구소"
/professor/8250/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10134/info/,"경일대학교
            건축토목공학과"
/professor/9836/info/,"성균관대학교(자연과학)
            글로벌바이오메디컬공학과"
/professor/8760/info/,"서울대학교
            데이터사이언스대학원"
/professor/10131/info/,"경북대학교
            전자공학부"
/professor/10117/info/,"Rutgers University
            Department of Physics and Astronomy"
/professor/10128/info/,"경북대학교
            생명과학부"
/professor/9713/info/,"서울과학기술대학교
            인공지능응용학과"
/professor/10084/info/,"연세대학교
            의생명과학부"
/professor/10125/info/,"조선대학교
            임상의학교실"
/professor/10124/info/,"가천대학교
            신소재공학과"
/professor/10123/info/,"광운대학교
            화학과"
/professor/730/info/,"POSTECH
            컴퓨터공학과"
/professor/10121/info/,"연세대학교
            임상의학교실"
/professor/10115/info/,"건양대학교
            의료인공지능학과"
/professor/8695/info/,"한양대학교
            컴퓨터소프트웨어학부"
/professor/6719/info/,"UNIST
            에너지화학공학과"
/professor/9489/info/,"한국과학기술연구원
            바이오닉스연구센터"
/professor/2047/info/,"KAIST
            산업및시스템공학과"
/professor/10114/info/,"DGIST
            로봇및기계전자공학과"
/professor/10017/info/,"한국과학기술연구원
            천연물소재연구센터"
/professor/10530/info/,"University of Missouri
            Division of Animal Sciences"
/professor/9986/info/,"한동대학교
            AI융합교육원"
/professor/9390/info/,"고려대학교
            KU-KIST 융합대학원"
/professor/10043/info/,"기초과학연구원
            뇌과학 이미징 연구단"
/professor/9687/info/,"경희대학교
            생물학과"
/professor/3737/info/,"UNIST
            에너지화학공학과"
/professor/7749/info/,"충남대학교
            융복합시스템공학과"
/professor/4530/info/,"부산대학교
            기계공학부"
/professor/6303/info/,"POSTECH
            기계공학과"
/professor/9518/info/,"한양대학교(에리카)
            기계공학과"
/professor/10106/info/,"GIST
            AI융합학과"
/professor/8758/info/,"서울대학교
            데이터사이언스대학원"
/professor/8666/info/,"한양대학교
            융합전자공학부"
/professor/7633/info/,"중앙대학교
            기계공학부"
/professor/10102/info/,"한국화학연구원
            화학공정연구본부"
/professor/9747/info/,"한양대학교
            융합전자공학부"
/professor/10100/info/,"한국생산기술연구원
            친환경재료공정연구그룹"
/professor/9554/info/,"한국공학대학교
            전자공학부"
/professor/9992/info/,"한국화학연구원
            에너지소재연구센터"
/professor/8677/info/,"성균관대학교(자연과학)
            에너지과학과"
/professor/10092/info/,"중앙대학교
            전자전기공학부"
/professor/9442/info/,"국민대학교
            융학기계공학전공"
/professor/10004/info/,"한국과학기술연구원
            전자재료연구센터"
/professor/7713/info/,"부산대학교
            전자공학과"
/professor/10090/info/,"POSTECH
            화학과"
/professor/6916/info/,"홍익대학교
            컴퓨터공학과"
/professor/10082/info/,"DGIST
            에너지공학과"
/professor/10086/info/,"이화여자대학교
            화공신소재공학과"
/professor/9858/info/,"성신여자대학교
            컴퓨터공학과"
/professor/10088/info/,"서울대학교
            농생명공학부"
/professor/9277/info/,"한양대학교
            전기·생체공학부"
/professor/9072/info/,"한양대학교
            데이터사이언스학과"
/professor/10076/info/,"University of Waterloo
            Department of Civil and Environmental Engineering"
/professor/10079/info/,"이화여자대학교
            약학과"
/professor/9562/info/,"숭실대학교
            전기공학부"
/professor/8671/info/,"성균관대학교(자연과학)
            글로벌바이오메디컬공학과"
/professor/9959/info/,"명지대학교
            산업경영공학과"
/professor/5776/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10080/info/,"한국과학기술연구원
            휴머노이드연구단"
/professor/6184/info/,"연세대학교
            계산과학공학과"
/professor/9431/info/,"울산대학교
            임상의학교실"
/professor/3642/info/,"UNIST
            원자력공학과"
/professor/9714/info/,"전북대학교
            양자시스템공학과"
/professor/4468/info/,"서울여자대학교
            식품응용시스템공학부"
/professor/10074/info/,"UST
            의약화학 및 약리생물학"
/professor/10048/info/,"가톨릭대학교
            데이터사이언스학과"
/professor/10066/info/,"서울과학기술대학교
            안전공학과"
/professor/10072/info/,"가톨릭대학교
            기초의학교실"
/professor/9886/info/,"이화여자대학교
            약학과"
/professor/9970/info/,"충남대학교
            컴퓨터공학과"
/professor/6090/info/,"서강대학교
            전자공학과"
/professor/10067/info/,"The Pennsylvania State University
            Department of Health Administration"
/professor/9507/info/,"전남대학교
            소프트웨어공학과"
/professor/10061/info/,"고려대학교
            LSOM 전공"
/professor/9580/info/,"가천대학교(메디컬)
            의용생체공학과"
/professor/9875/info/,"한국과학기술연구원
            물질구조제어연구센터"
/professor/5899/info/,"서울대학교
            전기·정보공학부"
/professor/10059/info/,"창원대학교
            전기전자제어공학부"
/professor/8317/info/,"KAIST
            전산학부"
/professor/9651/info/,"광운대학교
            정보융합학부"
/professor/10026/info/,"POSTECH
            화학공학과"
/professor/10055/info/,"충남대학교
            수의학과"
/professor/572/info/,"KAIST
            전기및전자공학부"
/professor/10049/info/,"DGIST
            전기전자컴퓨터공학과"
/professor/10030/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10041/info/,"건국대학교
            응용통계학과"
/professor/9412/info/,"UNIST
            원자력공학과"
/professor/9445/info/,"전북대학교
            화학공학부"
/professor/10039/info/,"동국대학교
            멀티미디어공학과"
/professor/9874/info/,"한양대학교
            데이터사이언스학과"
/professor/10036/info/,"한국전자통신연구원
            복지의료ICT연구단"
/professor/9218/info/,"건국대학교
            응용통계학과"
/professor/8708/info/,"한양대학교
            식품영양학과"
/professor/8308/info/,"아주대학교
            소프트웨어학과"
/professor/10033/info/,"숭실대학교
            전자정보공학부"
/professor/10034/info/,"University of Texas at Austin
            Department of Civil, Architectural and Environmental Engineering."
/professor/6605/info/,"서울대학교
            생명과학부"
/professor/7558/info/,"중앙대학교
            생명과학과"
/professor/6615/info/,"서울대학교
            조선해양공학과"
/professor/9700/info/,"고려대학교(세종)
            환경시스템공학과"
/professor/10031/info/,"한국생산기술연구원
            소재부품융합연구부문"
/professor/6639/info/,"동국대학교
            약학과"
/professor/8895/info/,"서울과학기술대학교
            인공지능응용학과"
/professor/9989/info/,"POSTECH
            전자전기공학과"
/professor/10024/info/,"UST
            바이오메디컬융합"
/professor/10023/info/,"연세대학교
            임상의학교실"
/professor/10027/info/,"고려대학교(세종)
            인공지능사이버보안학과"
/professor/10022/info/,"University of Dayton
            Department of Civil, Environmental and Engineering Mechanics"
/professor/10020/info/,"고려대학교
            기초교실"
/professor/10018/info/,"University of Arizona
            Department of Civil & Architectural Engineering & Mechanics"
/professor/10021/info/,"한국과학기술연구원
            지속가능환경연구단"
/professor/9990/info/,"경희대학교(국제)
            정보전자신소재공학과"
/professor/9985/info/,"국립암센터 국제암대학원대학교
            암의생명과학과"
/professor/6721/info/,"UNIST
            컴퓨터공학과"
/professor/9984/info/,"UNIST
            신소재공학부"
/professor/9999/info/,"Oklahoma State University
            Department of Nutritional Sciences"
/professor/10010/info/,"한양대학교
            기초교실"
/professor/10006/info/,"한국전자기술연구원
            신재생에너지연구센터"
/professor/10013/info/,"한국재료연구원
            전기화학연구실"
/professor/10011/info/,"Georgia Institute of Technology
            School of Interactive Computing"
/professor/8744/info/,"POSTECH
            화학공학과"
/professor/6918/info/,"충남대학교
            물리학과"
/professor/10003/info/,"한양대학교
            융합전자공학부"
/professor/9498/info/,"한양대학교
            화학과"
/professor/10002/info/,"한국과학기술연구원
            수소·연료전지연구단"
/professor/9976/info/,"고려대학교(세종)
            전자및정보공학과"
/professor/781/info/,"POSTECH
            산업경영공학과"
/professor/6452/info/,"인하대학교
            고분자공학과"
/professor/9995/info/,"한국기계연구원
            나노융합장비연구부"
/professor/3662/info/,"UNIST
            도시환경공학과"
/professor/9709/info/,"연세대학교
            시스템반도체공학과"
/professor/9993/info/,"가톨릭대학교
            심리학전공"
/professor/5245/info/,"경북대학교
            전자공학부"
/professor/9452/info/,"가톨릭대학교
            기초의학교실"
/professor/2354/info/,"KAIST
            물리학과"
/professor/9988/info/,"연세대학교
            기초의학교실"
/professor/9951/info/,"한국생산기술연구원
            스마트생산시스템연구부문"
/professor/2443/info/,"KAIST
            기술경영학부"
/professor/9982/info/,"University of South Carolina
            Department of Mechanical Engineering"
/professor/3359/info/,"GIST
            의생명공학과"
/professor/9978/info/,"연세대학교
            의학과"
/professor/9659/info/,"한국과학기술연구원
            차세대태양전지연구센터"
/professor/9960/info/,"고려대학교(세종)
            약학과"
/professor/9958/info/,"서울대학교
            제약학과"
/professor/9974/info/,"인하대학교
            기계공학과"
/professor/9937/info/,"중앙대학교
            기초의학교실"
/professor/7649/info/,"중앙대학교
            에너지시스템공학부"
/professor/5363/info/,"서울과학기술대학교
            건설시스템공학과"
/professor/6619/info/,"전북대학교
            화학과"
/professor/9939/info/,"조선대학교
            의과학과"
/professor/9911/info/,"충남대학교
            유기재료공학과"
/professor/9945/info/,"서울대학교병원
            융합의학과"
/professor/9557/info/,"한국에너지기술연구원
            연료전지실증연구센터"
/professor/6299/info/,"한양대학교(에리카)
            기계공학과"
/professor/9948/info/,"가톨릭대학교
            데이터사이언스학과"
/professor/9946/info/,"한밭대학교
            건설환경공학과"
/professor/9965/info/,"한국생산기술연구원
            접합적층연구부문"
/professor/9336/info/,"한양대학교
            실내건축디자인학과"
/professor/9963/info/,"이화여자대학교
            전자전기공학전공"
/professor/9956/info/,"한국학중앙연구원 한국학대학원
            인문정보학"
/professor/3727/info/,"UNIST
            에너지화학공학과"
/professor/9955/info/,"이화여자대학교
            정치외교학과"
/professor/9952/info/,"경북대학교
            수의학과"
/professor/8184/info/,"가톨릭대학교
            기초의학교실"
/professor/9618/info/,"서울과학기술대학교
            인공지능응용학과"
/professor/9932/info/,"한국과학기술연구원
            화학생명융합연구센터"
/professor/9539/info/,"부산대학교
            재료공학부"
/professor/9943/info/,"경복대학교(포천)
            소프트웨어융합과"
/professor/9660/info/,"한국화학연구원
            박막재료연구센터"
/professor/9928/info/,"가톨릭대학교
            임상의학교실"
/professor/9497/info/,"한국에너지기술연구원
            울산차세대전지연구개발센터"
/professor/9916/info/,"서울대학교
            임상교실"
/professor/9938/info/,"한국전자통신연구원
            통신미디어연구소"
/professor/1036/info/,"서울대학교
            지구환경과학부"
/professor/5684/info/,"DGIST
            뉴바이올로지학과"
/professor/4909/info/,"한국외국어대학교
            컴퓨터전자시스템공학부"
/professor/5416/info/,"경북대학교
            화학과"
/professor/9936/info/,"이화여자대학교
            의학과"
/professor/9934/info/,"한림대학교
            의학과"
/professor/9933/info/,"원광대학교
            전자공학과"
/professor/9919/info/,"아주대학교
            융합의과학과"
/professor/9923/info/,"아주대학교
            약리학교실"
/professor/9931/info/,"숙명여자대학교
            전자공학전공"
/professor/9914/info/,"KAIST
            원자력및양자공학과"
/professor/9924/info/,"부경대학교
            재료공학과"
/professor/9922/info/,"연세대학교
            임상의학교실"
/professor/7746/info/,"서울대학교
            첨단융합학부"
/professor/9920/info/,"숙명여자대학교
            화학과"
/professor/9918/info/,"한국외국어대학교(글로벌)
            환경학과"
/professor/4088/info/,"아주대학교
            화학공학과"
/professor/7636/info/,"중앙대학교
            기계공학부"
/professor/9560/info/,"연세대학교(미래)
            컴퓨터정보통신공학부"
/professor/9841/info/,"기초과학연구원
            바이오분자 및 세포구조 연구단"
/professor/6705/info/,"POSTECH
            물리학과"
/professor/9655/info/,"한양대학교(에리카)
            전자공학부"
/professor/9219/info/,"한국뉴욕주립대학교
            응용수학통계학과"
/professor/9910/info/,"부경대학교
            화학과"
/professor/9441/info/,"고려대학교
            의과학과"
/professor/9303/info/,"한국외국어대학교(글로벌)
            환경학과"
/professor/4987/info/,"연세대학교
            화공·생명공학부"
/professor/9906/info/,"중앙대학교
            AI학과"
/professor/4763/info/,"서울대학교
            재료공학부"
/professor/9728/info/,"경희대학교(국제)
            정보전자신소재공학과"
/professor/9905/info/,"경북대학교
            응용생명과학부"
/professor/9903/info/,"서울과학기술대학교
            지능형반도체공학과"
/professor/6151/info/,"가천대학교
            식품생물공학과"
/professor/9902/info/,"연세대학교
            의학과"
/professor/9901/info/,"부산대학교
            의학과"
/professor/9899/info/,"군산대학교
            화학과"
/professor/8735/info/,"POSTECH
            컴퓨터공학과"
/professor/9611/info/,"순천향대학교
            의학과"
/professor/9895/info/,"KAIST
            전기및전자공학부"
/professor/9424/info/,"공주대학교
            화학교육과"
/professor/9893/info/,"한국과학기술연구원
            천연물소재연구센터"
/professor/9892/info/,"한국에너지기술연구원
            재생에너지연구"
/professor/9887/info/,"충남대학교
            의학과"
/professor/9012/info/,"전남대학교
            건축학부"
/professor/9889/info/,"순천향대학교
            한국문화콘텐츠학과"
/professor/3681/info/,"성균관대학교(자연과학)
            신소재공학부"
/professor/5225/info/,"경북대학교
            전자공학부"
/professor/4039/info/,"연세대학교
            물리학과"
/professor/9880/info/,"연세대학교
            계산과학공학과"
/professor/9884/info/,"국민대학교
            교육학"
/professor/9871/info/,"부산대학교
            의생명융합공학부"
/professor/9736/info/,"중앙대학교(안성)
            첨단소재공학과"
/professor/9878/info/,"충남대학교
            의공학과"
/professor/9876/info/,"UNIST
            인공지능대학원"
/professor/9848/info/,"한국항공대학교
            스마트항공모빌리티"
/professor/9844/info/,"가톨릭대학교
            의생명 건강과학과"
/professor/2746/info/,"연세대학교
            천문우주학과"
/professor/7359/info/,"KAIST
            항공우주공학과"
/professor/9873/info/,"한국생산기술연구원
            한러혁신센터"
/professor/9861/info/,"서울대학교
            의학과"
/professor/9870/info/,"홍익대학교
            전자전기공학부"
/professor/9866/info/,"UNIST
            에너지화학공학과"
/professor/9865/info/,"강원대학교
            생명과학과"
/professor/385/info/,"KAIST
            기계공학과"
/professor/4009/info/,"GIST
            생명과학부"
/professor/488/info/,"KAIST
            김재철AI대학원"
/professor/9862/info/,"홍익대학교
            패션디자인학과"
/professor/9439/info/,"순천향대학교
            순천향의생명연구원 (SIMS)"
/professor/7800/info/,"인하대학교
            전기공학과"
/professor/9731/info/,"UNIST
            경영과학부"
/professor/1077/info/,"서울대학교
            산림과학부"
/professor/9298/info/,"서강대학교
            전자공학과"
/professor/9729/info/,"한양대학교(에리카)
            전자공학부"
/professor/3790/info/,"UNIST
            생명과학과"
/professor/9766/info/,"고려대학교
            국어국문학과"
/professor/9272/info/,"공주교육대학교
            과학교육과"
/professor/987/info/,"서울대학교
            생명과학부"
/professor/9764/info/,"장안대학교
            생활체육과"
/professor/9761/info/,"경북대학교
            기초교실"
/professor/9499/info/,"한양대학교
            융합전자공학부"
/professor/9756/info/,"공주대학교
            기계자동차공학부"
/professor/9755/info/,"성균관대학교
            통계학과"
/professor/7342/info/,"POSTECH
            환경공학부"
/professor/9752/info/,"중앙대학교
            예술공학부"
/professor/9751/info/,"가천대학교
            임상의학"
/professor/9749/info/,"동아대학교
            전자공학과"
/professor/9730/info/,"인하대학교
            화학과"
/professor/6182/info/,"연세대학교
            계산과학공학과"
/professor/9462/info/,"서울대학교
            공학전문대학원"
/professor/5291/info/,"경북대학교
            컴퓨터학부"
/professor/9737/info/,"전북대학교
            수의학과"
/professor/9738/info/,"서울대학교
            법학전문대학원"
/professor/2153/info/,"서울대학교
            물리·천문학부"
/professor/8591/info/,"부산대학교
            정보컴퓨터공학부"
/professor/9733/info/,"단국대학교
            건축공학과"
/professor/7411/info/,"한양대학교
            신소재공학부"
/professor/9727/info/,"New Mexico State University
            Journalism and Media Studies"
/professor/9717/info/,"성균관대학교(자연과학)
            기초의학교실"
/professor/9725/info/,"서강대학교
            화공생명공학과"
/professor/9707/info/,"한양대학교(에리카)
            전자공학부"
/professor/288/info/,"서울대학교
            전기·정보공학부"
/professor/9718/info/,"University of California Merced
            Computer Science & Engineering"
/professor/4026/info/,"GIST
            AI융합학과"
/professor/7437/info/,"한양대학교
            화학과"
/professor/1138/info/,"서울대학교
            바이오시스템·소재학부 바이오시스템공학전공"
/professor/9710/info/,"DGIST
            뇌과학과"
/professor/4591/info/,"부산대학교
            전자공학과"
/professor/9712/info/,"고려대학교
            생리학교실"
/professor/8068/info/,"UST
            차세대소자공학"
/professor/4496/info/,"KAIST
            건설및환경공학과"
/professor/8277/info/,"연세대학교
            인공지능학과"
/professor/9704/info/,"차의과학대학교
            바이오공학과"
/professor/9701/info/,"성균관대학교(자연과학)
            글로벌바이오메디컬공학과"
/professor/9699/info/,"성균관대학교(자연과학)
            소프트웨어학과"
/professor/3911/info/,"GIST
            기계공학부"
/professor/8948/info/,"이화여자대학교
            화학생명분자과학부 화학나노과학전공"
/professor/9538/info/,"POSTECH
            신소재공학과"
/professor/9686/info/,"인하대학교
            전기공학과"
/professor/9666/info/,"인천대학교
            메카트로닉스공학과"
/professor/8715/info/,"고려대학교
            화학과"
/professor/9665/info/,"순천향대학교
            기초의학교실"
/professor/6647/info/,"연세대학교
            사회학과"
/professor/9663/info/,"한국과학기술연구원
            기능성복합소재연구센터"
/professor/9662/info/,"건국대학교
            스포츠의과학전공"
/professor/9661/info/,"경인교육대학교
            교육학과"
/professor/9646/info/,"공주대학교
            데이터정보물리학과"
/professor/9345/info/,"한국과학기술연구원
            에너지소재연구단"
/professor/9540/info/,"강원대학교
            생물의소재공학과"
/professor/8062/info/,"서울과학기술대학교
            건설시스템공학과"
/professor/9531/info/,"경북대학교
            인공지능학과"
/professor/9658/info/,"경희대학교
            기초교실"
/professor/4384/info/,"중앙대학교
            전자전기공학부"
/professor/8836/info/,"국민대학교
            경영학부"
/professor/9644/info/,"한국화학연구원
            계면재료화학공정연구센터"
/professor/9642/info/,"UST
            극지과학"
/professor/9502/info/,"상명대학교(천안)
            그린화학공학과"
/professor/7850/info/,"홍익대학교
            신소재화공시스템공학부 화학공학전공"
/professor/9640/info/,"한국화학연구원
            그린화학공정"
/professor/9615/info/,"부경대학교
            제어계측공학과"
/professor/6410/info/,"KAIST
            바이오및뇌공학과"
/professor/9614/info/,"Guangdong Technion Israel Institute of Technology
            Department of Mechanical Engineering"
/professor/9613/info/,"서울대학교
            영상의학과"
/professor/9598/info/,"단국대학교
            의학과"
/professor/9610/info/,"부산대학교
            재료공학부"
/professor/7446/info/,"한양대학교
            화학과"
/professor/2720/info/,"연세대학교
            화학과"
/professor/9603/info/,"가톨릭대학교
            경영학과"
/professor/4590/info/,"부산대학교
            전자공학과"
/professor/9171/info/,"동아대학교
            재난관리학과"
/professor/9600/info/,"충북대학교
            축산학전공"
/professor/9599/info/,"한국에너지기술연구원
            연료전지연구실"
/professor/3186/info/,"한양대학교
            원자력공학과"
/professor/9597/info/,"경남대학교
            기계공학부"
