name,author_id,snippet,link,source
Jiyun Kim,U_2j7PkAAAAJ,Su Eun ChungPostdoctoral Research Fellow at Carnegie Mellon UniversityVerified email at andrew.cmu.edu. Junhoi KimSeoul National UniversityVerified email at snu ...,https://scholar.google.com/citations?user=U_2j7PkAAAAJ&hl=en,Google Scholar
Jin-Oh Kim,cFdum2UAAAAJ,"JO Kim, PK Khosla. Technical Report CMU-RI-AML-90-01, Advanced Manipulators ... Z Bien, K Park, MJ Chung, DJ Kim, JW Jung, PH Chang, JO Kim. The ...",https://scholar.google.com/citations?user=cFdum2UAAAAJ&hl=en,Google Scholar
Minwoo Kim - Google 학술 검색,hg8CyUQAAAAJ,Phillip WonCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Jung Jae ParkSeoul National Universitysnu.ac.kr의 이메일 확인 ...,https://scholar.google.com/citations?user=hg8CyUQAAAAJ&hl=ko,Google Scholar
Junsung Kim,O1LZbI4AAAAJ,"... Carnegie Mellon UniversityVerified email at cmu.edu. Junqing Wei ... J Kim, H Kim, K Lakshmanan, RR Rajkumar. Proceedings of the 2013 IEEE ...",https://scholar.google.com/citations?user=O1LZbI4AAAAJ&hl=en,Google Scholar
Dongyoon Kim,qiN5_B8AAAAJ,"Dongyoon Kim. Other names Dong Yoon Kim, 김 동윤. Republic of Korea Army. Verified email at alumni.cmu.edu. Machine LearningData ScienceStatistical ...",https://scholar.google.com/citations?user=qiN5_B8AAAAJ&hl=en,Google Scholar
Jaehyung Kim,6OYOsGsAAAAJ,"Yiming YangProfessor, Carnegie Mellon UniversityVerified email at cs.cmu.edu. Follow. Jaehyung Kim. Assistant Professor, Yonsei ...",https://scholar.google.com/citations?user=6OYOsGsAAAAJ&hl=en,Google Scholar
Hyunwoong Kim (Ben Kim),ULBgyAUAAAAJ,"Ph.D. Candidate, Carnegie Mellon University - ‪‪Cited by 157‬‬ - ‪Medical informatics‬ - ‪Computer vision‬ - ‪Machine learning‬",https://scholar.google.com/citations?user=ULBgyAUAAAAJ&hl=en,Google Scholar
Gyeongwon James Kim,AA1QgvUAAAAJ,"Master's Student, Carnegie Mellon University - ‪‪Cited by 1‬‬",https://scholar.google.com/citations?user=AA1QgvUAAAAJ&hl=en,Google Scholar
Yewon Kim - Google 学术搜索,JkSutBwAAAAJ,Carnegie Mellon University - ‪‪引用次数：510 次‬‬ - ‪Music AI‬ - ‪Human-AI Interaction‬ - ‪Human-Computer Interaction‬,https://scholar.google.com/citations?user=JkSutBwAAAAJ&hl=zh-CN,Google Scholar
Eungyeup Kim,RtxkcwYAAAAJ,Carnegie Mellon University - ‪‪อ้างอิงโดย 762 รายการ‬‬ - ‪robust machine learning‬ - ‪distribution shifts‬ - ‪foundation models‬,https://scholar.google.com/citations?user=RtxkcwYAAAAJ&hl=th,Google Scholar
Juyong Kim,tvFPZ9kAAAAJ,"PhD student in Machine Learning Department, Carnegie Mellon University - ‪‪411 lần trích dẫn‬‬ - ‪Deep Learning‬",https://scholar.google.com/citations?user=tvFPZ9kAAAAJ&hl=vi,Google Scholar
Jaeah Kim,Y741DDwAAAAJ,"Graduate Student, Department of Psychology, Carnegie Mellon University - ‪‪Cited by 73‬‬",https://scholar.google.com/citations?user=Y741DDwAAAAJ&hl=en,Google Scholar
Minwoo Kim - Google 학술 검색,hg8CyUQAAAAJ,Phillip WonCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Jung Jae ParkSeoul National Universitysnu.ac.kr의 이메일 확인 ...,https://scholar.google.com/citations?user=hg8CyUQAAAAJ&hl=ko,Google Scholar
Suyeon Kim,RZJO62QAAAAJ,Carnegie Mellon University - ‪‪Cited by 28‬‬,https://scholar.google.com/citations?user=RZJO62QAAAAJ&hl=en,Google Scholar
Dongjun Kim - Google 학술 검색,zOeuKDgAAAAJ,... CMUcs.cmu.edu의 이메일 확인됨. 모두 보기. 팔로우. Dongjun Kim. Stanford University. stanford.edu의 이메일 확인됨 - 홈페이지 · Machine Learning ...,https://scholar.google.com/citations?user=zOeuKDgAAAAJ&hl=ko,Google Scholar
Sangyun Lee - Google 학술 검색,CGFkx-IAAAAJ,"공동 저자 모두 보기. Giulia FantiCarnegie Mellon University, ECE Departmentandrew.cmu.edu의 이메일 확인됨 ... S Lee, G Lee, H Kim, J Kim, Y Uh. ICML 2023 Workshop ...",https://scholar.google.com/citations?user=CGFkx-IAAAAJ&hl=ko,Google Scholar
Hee So Kim,0hAqNaQAAAAJ,"Graduate Student, Carnegie Mellon University - ‪‪Cited by 31‬‬",https://scholar.google.com/citations?user=0hAqNaQAAAAJ&hl=en,Google Scholar
Taekyung Kim - Google 학술 검색,H2PE_p4AAAAJ,Junwon SeoCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Inwook ShimInha Universityinha.ac.kr의 이메일 확인됨.,https://scholar.google.com/citations?user=H2PE_p4AAAAJ&hl=ko,Google Scholar
Sangyun Lee - Google 학술 검색,CGFkx-IAAAAJ,"공동 저자 모두 보기. Giulia FantiCarnegie Mellon University, ECE Departmentandrew.cmu.edu의 이메일 확인됨 ... S Lee, G Lee, H Kim, J Kim, Y Uh. ICML 2023 Workshop ...",https://scholar.google.com/citations?user=CGFkx-IAAAAJ&hl=ko,Google Scholar
Hee So Kim,0hAqNaQAAAAJ,"Graduate Student, Carnegie Mellon University - ‪‪Cited by 31‬‬",https://scholar.google.com/citations?user=0hAqNaQAAAAJ&hl=en,Google Scholar
Yewon Kim - Google 學術搜尋,JkSutBwAAAAJ,Carnegie Mellon University - ‪‪引用次數：518 次‬‬ - ‪Music AI‬ - ‪Human-AI Interaction‬ - ‪Human-Computer Interaction‬,https://scholar.google.com/citations?user=JkSutBwAAAAJ&hl=zh-TW,Google Scholar
Sanghee Kang,9SjGKkIAAAAJ,"Assistant Professor of SLA, ESL, & Korean Studies, Carnegie Mellon University - ‪‪Cited by 341‬‬ - ‪Technology-oriented SLA‬ - ‪TBLT‬ - ‪L2 Writing‬ ...",https://scholar.google.com/citations?user=9SjGKkIAAAAJ&hl=en,Google Scholar
Joonhwan Lee,SXVo9qkAAAAJ,"Soomin KimSeoul National UniversityE ... HudsonProfessor of Human-Computer Interaction, Carnegie Mellon UniversityE-mailová adresa ověřena na: cs.cmu.edu ... S Kim, ...",http://scholar.google.com/citations?user=SXVo9qkAAAAJ&hl=cs,Google
Han Gyeol Lee - Google 학술 검색,h7t9Xc8AAAAJ,Junggon KimCarnegie Mellon Universitycs.cmu.edu의 이메일 확인됨. 팔로우. Han Gyeol Lee. Department of Materials Science and ...See more,https://scholar.google.com/citations?user=h7t9Xc8AAAAJ&hl=ko,google.com
Gun-Hee Lee - Google 학술 검색,FcKcOhcAAAAJ,"Carmel MajidiProfessor of Mechanical Engineering, Carnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨 ... H Kim, D Kim, J Kim, Y Lee, M Shin, J Kim, FM ...See more",https://scholar.google.com/citations?user=FcKcOhcAAAAJ&hl=ko,Google Scholar
Ukcheol Shin - Google 학술 검색,ZvxI80EAAAAJ,"cmu.edu의 이메일 확인됨. Taeyeop LeeKAISTkaist.ac.kr의 이메일 ... M Kim, U Shin, JY Kim. 2024 IEEE International Conference on Robotics and ...See more",https://scholar.google.com/citations?user=ZvxI80EAAAAJ&hl=ko,Google Scholar
Sukjun Kim - Google 학술 검색,Z1MUxLEAAAAJ,University of California San Diego - ‪‪인용 횟수 483번‬‬ - ‪Microrobotics‬ - ‪Soft robotics‬,https://scholar.google.com/citations?user=Z1MUxLEAAAAJ&hl=ko,Google Scholar
Kim Hwan Kyu - Google 학술 검색,VNqKOtsAAAAJ,"Krzysztof MatyjaszewskiCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨 ... S Do Sung, MS Kang, IT Choi, HM Kim, H Kim, MP Hong, HK Kim, WI Lee.See more",https://scholar.google.com/citations?user=VNqKOtsAAAAJ&hl=ko,Google Scholar
Kim Hwan Kyu - Google 학술 검색,VNqKOtsAAAAJ,"Krzysztof MatyjaszewskiCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨 ... S Do Sung, MS Kang, IT Choi, HM Kim, H Kim, MP Hong, HK Kim, WI Lee.",https://scholar.google.com/citations?user=VNqKOtsAAAAJ&hl=ko,Google Scholar
Taekyung Kim - Google 학술 검색,H2PE_p4AAAAJ,Junwon SeoCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Inwook ShimInha Universityinha.ac.kr의 이메일 확인됨.,https://scholar.google.com/citations?user=H2PE_p4AAAAJ&hl=ko,Google Scholar
Jinheon Baek - Google 학술 검색,U1FHaSUAAAAJ,"Seungone KimCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Kangsan KimPh.D. student, KAISTkaist.ac.kr의 이메일 확인됨.",https://scholar.google.com/citations?user=U1FHaSUAAAAJ&hl=ko,Google Scholar
Hyeonseok Kim - Google 학술 검색,bvqCvjEAAAAJ,Phillip WonCarnegie Mellon Universityandrew.cmu.edu의 이메일 확인됨. Habeom LEEPusan National Universitypusan.ac.kr의 이메일 확인됨.,https://scholar.google.com/citations?user=bvqCvjEAAAAJ&hl=ko,Google Scholar
