name,author_id,snippet,link,source
Donghun Kim - Google 학술 검색,GSttInMAAAAJ,Korea Advanced Institute of Science and Technology (KAIST) - ‪‪인용 횟수 3482번‬‬ - ‪Materials Science‬ - ‪Atomistic simulation‬ - ‪Machine Learning‬ ...,https://scholar.google.com/citations?user=GSttInMAAAAJ&hl=ko,Google Scholar
Min Seo Kim,WWvDUkkAAAAJ,Broad institute of MIT and harvard/Massachusetts general hospital - ‪‪Cited by 41284‬‬ - ‪Genomics/Multiomics‬ - ‪Machine learning/AI‬ - ‪Digital health‬ ...,https://scholar.google.com/citations?user=WWvDUkkAAAAJ&hl=en,Google Scholar
Sung Hoo Kim,hLbeupXFQz8C,... mit.edu. Follow. Sung Hoo Kim. Korea University. Verified email at korea.ac.kr. Travel behaviorTravel demandStatistical modeling. ArticlesCited by ...,https://scholar.google.com/citations?user=hLbeupXFQz8C&hl=en,Google Scholar
Kyung Min Kim,BGw8yDYAAAAJ,"Associate Professor, Department of Materials Science and Engineering, KAIST - ‪‪Cited by 11598‬‬ - ‪Memristor‬ - ‪neuromorphic computing‬ - ‪probabilistic‬ ...",https://scholar.google.com/citations?user=BGw8yDYAAAAJ&hl=en,Google Scholar
Jaehong Kim,U55MerIAAAAJ,"Inho ChoMassachusetts Institute of TechnologyVerified email at mit.edu ... J Kim, Y Jung, H Yeo, J Ye, D Han. Proceedings of the Annual conference ...",https://scholar.google.com/citations?user=U55MerIAAAAJ&hl=en,Google Scholar
Tae-Hyun Oh,dMCBjeIAAAAJ,"TH Oh, T Dekel, C Kim, I Mosseri, WT Freeman, M Rubinstein, W Matusik. Proceedings of the IEEE/CVF conference on computer vision and pattern …, 2019.",https://scholar.google.com/citations?user=dMCBjeIAAAAJ&hl=en,Google Scholar
"Ki Hean Kim, PhD",f4sw6wkAAAAJ,"Co-authors. Peter SoMassachusetts Institute of TechnologyVerified email at mit.edu ... H Kim, J Jang, J Park, KP Lee, S Lee, DM Lee, KH Kim, HK Kim, DW Cho.",https://scholar.google.com/citations?user=f4sw6wkAAAAJ&hl=en,Google Scholar
Jae Jin Kim,_qSfxHYAAAAJ,"... mit.edu. Krystyn Van VlietProfessor of Materials Science & Engineering and Biomedical Engineering, Cornell UniversityVerified email at ...",https://scholar.google.com/citations?user=_qSfxHYAAAAJ&hl=en,Google Scholar
Wonjung Kim,hSUXwCQAAAAJ,"John W M BushMITVerified email at math.mit.edu. Keunhwan ParkAssociate Professor, Gachon UniversityVerified email at gachon.ac.kr.",https://scholar.google.com/citations?user=hSUXwCQAAAAJ&hl=en,Google Scholar
Ki Kang Kim,8u-0Lp4AAAAJ,"Department of Energy Science, Sungkyunkwan University - ‪‪Cited by 21930‬‬ - ‪nanotechnolgy‬ - ‪carbon nanotube‬ - ‪hexagonal boron nitride‬ - ‪graphene‬ ...",https://scholar.google.com/citations?user=8u-0Lp4AAAAJ&hl=en,Google Scholar
Kwantae Kim - Google 학술 검색,YcWEaGIAAAAJ,"Soyeon UmPostdoctoral Associate, MITmit.edu의 이메일 확인됨 ... JH Kim, C Kim, K Kim, HJ Yoo. 2019 IEEE International Symposium on Circuits and ...",https://scholar.google.com/citations?user=YcWEaGIAAAAJ&hl=ko,Google Scholar
Jaeyoon Kim - Google 학술 검색,s_1wiYQAAAAJ,"... MIT, CSAIL, Any Scale Learning for All (ALFA) Groupcsail.mit.edu의 이메일 확인됨. 팔로우. Jaeyoon Kim. Electronics and Telecommunications Research ...",https://scholar.google.com/citations?user=s_1wiYQAAAAJ&hl=ko,Google Scholar
Jong Min Kim - Google 학술 검색,jxfH06sAAAAJ,Ye Ji KimMassachusetts Institute of Technologymit.edu의 이메일 확인됨. Seung Yong LeeKorea Institute of Science and Technologykist ...,https://scholar.google.com/citations?user=jxfH06sAAAAJ&hl=ko,Google Scholar
Gunhee Kim,CiSdOV0AAAAJ,"Professor, Seoul National University - ‪‪Cited by 11024‬‬ - ‪Computer Vision‬ - ‪Machine Learning‬ - ‪Natural Language Processing‬",https://scholar.google.com/citations?user=CiSdOV0AAAAJ&hl=en,Google Scholar
Jinwoo Kim - Google 학술 검색,2LkqnqkAAAAJ,Energy Materials Research Center - ‪‪인용 횟수 1286번‬‬ - ‪Materials Sciences and Engineering‬ - ‪Metallurgy‬ - ‪Hydrogen storage‬ - ‪Hydrogen‬ ...,https://scholar.google.com/citations?user=2LkqnqkAAAAJ&hl=ko,Google Scholar
Kim Yu-Ji - Google 학술 검색,I7k0GkIAAAAJ,POSTECH - ‪‪인용 횟수 115번‬‬ - ‪Computer Vision‬ - ‪Machine Learning‬ - ‪Graphics‬,https://scholar.google.com/citations?user=I7k0GkIAAAAJ&hl=ko,Google Scholar
Yeon Sik Jung,G-yheh4AAAAJ,"Alfredo Alexander-KatzDMSE, MITVerified email at mit.edu ... YJ Kim, A Lim, JM Kim, D Lim, KH Chae, EN Cho, HJ Han, KU Jeon, ... Nature ...",https://scholar.google.com/citations?user=G-yheh4AAAAJ&hl=en,Google Scholar
Hyunseok Kim,zYkGwK0AAAAJ,"... mit.edu. Jung Mu KimJeonbuk National UniversityVerified email at jbnu.ac.kr. Yong-Kweon KimSeoul National University, Department of ...",https://scholar.google.com/citations?user=zYkGwK0AAAAJ&hl=en,Google Scholar
Jung Kim,Xdnc5IMAAAAJ,Korea Advanced Institute of Science and Technology - ‪‪Cited by 8979‬‬ - ‪Biorobotics‬ - ‪Robotics Skin‬ - ‪Haptics‬ - ‪pHRI‬,https://scholar.google.com/citations?user=Xdnc5IMAAAAJ&hl=en,Google Scholar
Jiseon Kim,RNmRwOoAAAAJ,"In Song KimAssociate Professor of Political Science, Massachusetts Institute of TechnologyVerified email at mit.edu. Luiz ...",https://scholar.google.com/citations?user=RNmRwOoAAAAJ&hl=en,Google Scholar
Been Kim,aGXkhcwAAAAJ,Been Kim. Google DeepMind. Verified email at csail.mit.edu - Homepage · InterpretabilityMachine Learning. ArticlesCited byPublic accessCo-authors. Title.,https://scholar.google.com/citations?user=aGXkhcwAAAAJ&hl=en,Google Scholar
Haeseong Kim,jPlPtdIAAAAJ,Haeseong Kim. Massachusetts Institute of Technology. Verified email at mit.edu. inverse heat transfer. ArticlesCited byCo-authors. Title. Sort. Sort ...,https://scholar.google.com/citations?user=jPlPtdIAAAAJ&hl=en,Google Scholar
Jung Kim,Xdnc5IMAAAAJ,Korea Advanced Institute of Science and Technology - ‪‪Cited by 8979‬‬ - ‪Biorobotics‬ - ‪Robotics Skin‬ - ‪Haptics‬ - ‪pHRI‬,https://scholar.google.com/citations?user=Xdnc5IMAAAAJ&hl=en,Google Scholar
Hyung Jun Kim - Google 학술 검색,x0w6ccYAAAAJ,"Postdoctoral associate, MIT; Broad institute of MIT and Harvard - ‪‪인용 횟수 216번‬‬ - ‪Physical chemistry‬",https://scholar.google.com/citations?user=x0w6ccYAAAAJ&hl=ko,Google Scholar
Younggyu Kim,2rZbSRsAAAAJ,"Dongha KimUniversity of Toronto (Postdoc), MIT (PhD), SNU (MS, BS) ... Y Kim, D Kim, R Bliem, G Vardar, I Waluyo, A Hunt, JT Wright ...",https://scholar.google.com/citations?user=2rZbSRsAAAAJ&hl=en,Google Scholar
Jae Jung Kim,bhkXJgUAAAAJ,"JJ Kim, F Ellett, CN Thomas, F Jalali, RR Anderson, D Irimia, AB Raff. Lab on a Chip 19 (18), 3094-3103, 2019.",https://scholar.google.com/citations?user=bhkXJgUAAAAJ&hl=en,Google Scholar
