name,author_id,snippet,link,source
Jaehyun Nam,-acHBrQAAAAJ,"Ph.D. student, KAIST - ‪‪Cited by 248‬‬ - ‪Machine Learning‬ - ‪Deep Learning‬ - ‪Artificial Intelligence‬",https://scholar.google.com/citations?user=-acHBrQAAAAJ&hl=en,Google Scholar
Mooseok Jang,QYPGDkAAAAAJ,"Associate Professor, KAIST - ‪‪Cited by 1949‬‬ ... Deep tissue optical focusing and optogenetic modulation with time-reversed ultrasonically encoded light.",https://scholar.google.com/citations?user=QYPGDkAAAAAJ&hl=en,Google Scholar
Junkyu Jang - Google 학술 검색,LqD9ymsAAAAJ,"Eugene HwangSchool of Management Engineering, KAISTkaist.ac.kr의 이메일 확인됨 ... Deep reinforcement learning for stock portfolio optimization by connecting with ...",https://scholar.google.com/citations?user=LqD9ymsAAAAJ&hl=ko,Google Scholar
Joon Son Chung,JJ_LQ0YAAAAJ,"KAIST - ‪‪Cited by 19204‬‬ - ‪Machine learning‬ - ‪speech processing‬ ... Deep audio-visual speech recognition. T Afouras, JS Chung, A Senior, O Vinyals ...",https://scholar.google.com/citations?user=JJ_LQ0YAAAAJ&hl=en,Google Scholar
Jaesik Choi,RqMLVzUAAAAJ,"Bumjin ParkGraduate Student, KAISTVerified email at kaist.ac.kr ... Deep reinforcement learning in continuous action spaces: a case study in ...",https://scholar.google.com/citations?user=RqMLVzUAAAAJ&hl=en,Google Scholar
Geondo Park - Google 학술 검색,Z8SGJ60AAAAJ,KAIST AI - ‪‪인용 횟수 132번‬‬ - ‪Deep Learning‬,https://scholar.google.com/citations?user=Z8SGJ60AAAAJ&hl=ko,Google Scholar
Gagyeong Park,n9Qd_-0AAAAJ,"Ph.D. Candidate of Aerospace Engineering, KAIST - ‪‪Cited by 21‬‬ ... Development of Runway Cleaning Robot Based on Deep Learning. GG Park, JY Kim ...",https://scholar.google.com/citations?user=n9Qd_-0AAAAJ&hl=en,Google Scholar
Hyukjin Koh,wojFtwYAAAAJ,KAIST - ‪‪Cited by 2‬‬ - ‪Optimal Design‬ - ‪Topology Optimization‬ - ‪Computational Design‬,https://scholar.google.com/citations?user=wojFtwYAAAAJ&hl=en,Google Scholar
Seunghoon Hong - Google 학술 검색,hvr3ALkAAAAJ,"Associate Professor, KAIST - ‪‪인용 횟수 12061번‬‬ - ‪Computer Vision‬ - ‪Machine Learning‬ - ‪Deep Learning‬",https://scholar.google.com/citations?user=hvr3ALkAAAAJ&hl=ko,Google Scholar
Juho Lee - Google 학술 검색,Py4URJUAAAAJ,"Associate professor, KAIST - ‪‪인용 횟수 4329번‬‬ - ‪Bayesian deep learning‬ - ‪Bayesian nonparametric models‬",https://scholar.google.com/citations?user=Py4URJUAAAAJ&hl=ko,Google Scholar
